fecha,empresa,linea,tipo_transporte,provincia,municipio,cantidad
2024-01-15,PATAGONIA ARGENTINA S.R.L.,LINEA_008_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,7892
2024-01-15,TRANSPORTE MARIANO MORENO SRL,LINEA_008_PRN,COLECTIVO,ENTRE RÍOS,PARANA,1828
2024-01-15,AUTOBUSES SANTA FE S.R.L,LINEA_008_SFE,COLECTIVO,SANTA FE,SANTA FE,6494
2024-01-15,EMPRESA VERCELLI HNOS S A C I F A E I,LINEA_008_SN,COLECTIVO,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,2867
2024-01-15,ERSA URBANO S.A UNION TRANSITORIA,LINEA_009,COLECTIVO,CHACO,SN,5900
2024-01-15,PATAGONIA ARGENTINA S.R.L.,LINEA_009_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,1230
2024-01-15,EL URBANO SRL,LINEA_009_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,1242
2024-01-15,EXPRESO COLONIA SA,LINEA_009_NQN,COLECTIVO,NEUQUÉN,SAN MARTIN DE LOS ANDES,315
2024-01-15,TRANSPORTE MARIANO MORENO SRL,LINEA_009_PRN,COLECTIVO,ENTRE RÍOS,PARANA,2000
2024-01-15,ERSA URBANO SA,LINEA_009_SFE,COLECTIVO,SANTA FE,SANTA FE,3904
2024-01-15,EMPRESA VERCELLI HNOS S A C I F A E I,LINEA_009_SN,COLECTIVO,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,2832
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_010_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,1091
2024-01-15,DIADEMA S.A.,LINEA_010_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,744
2024-01-15,SANTA ANA SRL,LINEA_010_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,4247
2024-01-15,EMPR.TRANSP AUTOMOTOR DE PASAJEROS GRAL SAVIO SRL,LINEA_010_PAL_PROV,COLECTIVO,JUJUY,SN,6405
2024-01-15,ERSA URBANO SA,LINEA_010_PRN,COLECTIVO,ENTRE RÍOS,PARANA,1115
2024-01-15,EMPRESA RECREO S R L,LINEA_010_SFE,COLECTIVO,SANTA FE,SANTA FE,5087
2024-01-15,EMPRESA MAYO SRL,LINEA_010_SJUAN,COLECTIVO,SAN JUAN,SN,1210
2024-01-15,EMPRESA VERCELLI HNOS S A C I F A E I,LINEA_010_SN,COLECTIVO,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,3604
2024-01-15,DIADEMA S.A.,LINEA_011_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,384
2024-01-15,ERSA URBANO SA,LINEA_011_PRN,COLECTIVO,ENTRE RÍOS,PARANA,1572
2024-01-15,EMPRESA RECREO S R L,LINEA_011_SFE,COLECTIVO,SANTA FE,SANTA FE,5744
2024-01-15,SANTA ANA SRL,LINEA_011A_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,1423
2024-01-15,SANTA ANA SRL,LINEA_011B_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,1005
2024-01-15,TIRO FEDERAL RESISTENCIA SRL- LA CORDIAL SRL- MICROBUS SRL. U.T.E,LINEA_012,COLECTIVO,CHACO,SN,3704
2024-01-15,PATAGONIA ARGENTINA S.R.L.,LINEA_012_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,3414
2024-01-15,SANTA ANA SRL,LINEA_012_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,2330
2024-01-15,ERSA URBANO SA,LINEA_012_PRN,COLECTIVO,ENTRE RÍOS,PARANA,355
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_013_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,367
2024-01-15,PATAGONIA ARGENTINA S.R.L.,LINEA_013_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,2678
2024-01-15,EL URBANO SRL,LINEA_013_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,240
2024-01-15,EMPRESA RECREO S R L,LINEA_013_SFE,COLECTIVO,SANTA FE,SANTA FE,3847
2024-01-15,EL URBANO SRL,LINEA_014_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,1169
2024-01-15,TRANSPORTE MARIANO MORENO SRL,LINEA_014_PRN,COLECTIVO,ENTRE RÍOS,PARANA,636
2024-01-15,AUTOBUSES SANTA FE S.R.L,LINEA_014_SFE,COLECTIVO,SANTA FE,SANTA FE,3592
2024-01-15,SANTA ANA SRL,LINEA_015_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,2732
2024-01-15,ERSA URBANO SA,LINEA_015_PRN,COLECTIVO,ENTRE RÍOS,PARANA,451
2024-01-15,ERSA URBANO SA,LINEA_015_SFE,COLECTIVO,SANTA FE,SANTA FE,6416
2024-01-15,SANTA ANA SRL,LINEA_016_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,1317
2024-01-15,TRANSPORTE MARIANO MORENO SRL,LINEA_016_PRN,COLECTIVO,ENTRE RÍOS,PARANA,1731
2024-01-15,EMPRESA RECREO S R L,LINEA_016_SFE,COLECTIVO,SANTA FE,SANTA FE,4585
2024-01-15,SANTA ANA SRL,LINEA_017_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,1562
2024-01-15,COOPERATIVA DE TRABAJO UNION BUS LIMITADA,LINEA_018_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,782
2024-01-15,EMPRESA RECREO S R L,LINEA_018_SFE,COLECTIVO,SANTA FE,SANTA FE,7828
2024-01-15,SANTA ANA SRL,LINEA_019_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,1132
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_020_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,8956
2024-01-15,CRUCERO DEL SUR AGRUPACION,LINEA_020_FOR,COLECTIVO,FORMOSA,FORMOSA,14557
2024-01-15,SANTA ANA SRL,LINEA_020_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,3464
2024-01-15,ERSA URBANO SA,LINEA_020_PRN,COLECTIVO,ENTRE RÍOS,PARANA,1988
2024-01-15,EMPRESA MAYO SRL,LINEA_020_SJUAN,COLECTIVO,SAN JUAN,SN,845
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_021_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,2224
2024-01-15,TRANSPORTES AUTOMOTORES COLON SRL,LINEA_021_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,644
2024-01-15,ERSA URBANO SA,LINEA_022_PRN,COLECTIVO,ENTRE RÍOS,PARANA,5401
2024-01-15,TRANSPORTE SAN JORGE S.A.,LINEA_023_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,159
2024-01-15,ERSA URBANO SA,LINEA_023_PRN,COLECTIVO,ENTRE RÍOS,PARANA,595
2024-01-15,SANTA ANA SRL,LINEA_024_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,429
2024-01-15,CRUCERO DEL SUR AGRUPACION,LINEA_025_FOR,COLECTIVO,FORMOSA,FORMOSA,984
2024-01-15,TRANSPORTES AUTOMOTORES COLON SRL,LINEA_025_JU,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,510
2024-01-15,TRANSPORTES AUTOMOTORES COLON SRL,LINEA_027_JU,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,623
2024-01-15,SANTA ANA SRL,LINEA_029_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,463
2024-01-15,SANTA ANA SRL,LINEA_02_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,2902
2024-01-15,CRUCERO DEL SUR AGRUPACION,LINEA_030_FOR,COLECTIVO,FORMOSA,FORMOSA,1564
2024-01-15,SANTA ANA SRL,LINEA_030_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,4206
2024-01-15,TRANSPORTE DE PASAJEROS ALTO DE SIERRA S.R.L.,LINEA_030_SJUAN,COLECTIVO,SAN JUAN,SN,243
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_031_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,419
2024-01-15,EL URBANO SRL,LINEA_031_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,433
2024-01-15,TRANSPORTES AUTOMOTORES COLON SRL,LINEA_032_JU,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,587
2024-01-15,COOPERATIVA DE TRABAJO UNION BUS LIMITADA,LINEA_033_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,798
2024-01-15,TRANSPORTES AUTOMOTORES COLON SRL,LINEA_034_JU,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,420
2024-01-15,SANTA ANA SRL,LINEA_035_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,857
2024-01-15,SANTA ANA SRL,LINEA_036_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,828
2024-01-15,SANTA ANA SRL,LINEA_038_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,972
2024-01-15,SANTA ANA SRL,LINEA_039_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,842
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_040_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,1362
2024-01-15,CRUCERO DEL SUR AGRUPACION,LINEA_040_FOR,COLECTIVO,FORMOSA,FORMOSA,1496
2024-01-15,TRANSPORTES AUTOMOTORES COLON SRL,LINEA_040_JU,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,479
2024-01-15,EMPRESA DE TRANSPORTES ALBARDON SRL,LINEA_040_SJUAN,COLECTIVO,SAN JUAN,SN,849
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_041_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,439
2024-01-15,TRANSPORTE SAN JORGE S.A.,LINEA_041_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,400
2024-01-15,EL URBANO SRL,LINEA_042_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,289
2024-01-15,EL URBANO SRL,LINEA_043_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,344
2024-01-15,TRANSPORTES AUTOMOTORES COLON SRL,LINEA_044_JU,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,502
2024-01-15,TRANSPORTE SAN JORGE S.A.,LINEA_045_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,499
2024-01-15,COOPERATIVA DE TRABAJO UNION BUS LIMITADA,LINEA_046_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,342
2024-01-15,EL URBANO SRL,LINEA_047_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,972
2024-01-15,EL URBANO SRL,LINEA_048I_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,599
2024-01-15,SANTA ANA SRL,LINEA_049_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,3987
2024-01-15,EMPR.TRANSP AUTOMOTOR DE PASAJEROS GRAL SAVIO SRL,LINEA_049_PAL_PROV,COLECTIVO,JUJUY,SN,1964
2024-01-15,EMPR.TRANSP AUTOMOTOR DE PASAJEROS GRAL SAVIO SRL,LINEA_049A_PAL_PROV,COLECTIVO,JUJUY,SN,1960
2024-01-15,EMPR.TRANSP AUTOMOTOR DE PASAJEROS GRAL SAVIO SRL,LINEA_049F_PAL,COLECTIVO,JUJUY,SN,305
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_050_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,6426
2024-01-15,INDALO S.A.,LINEA_050_NQN,COLECTIVO,NEUQUÉN,PLOTTIER,3245
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_051_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,4013
2024-01-15,SANTA ANA SRL,LINEA_052_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,2539
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_055_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,455
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_060_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,4376
2024-01-15,CRUCERO DEL SUR AGRUPACION,LINEA_060_FOR,COLECTIVO,FORMOSA,FORMOSA,432
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_061_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,4615
2024-01-15,SANTA ANA SRL,LINEA_06_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,1633
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_070_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,1075
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_072_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,799
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_080_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,1172
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_081_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,1237
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_082_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,812
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_084_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,2463
2024-01-15,SANTA ANA SRL,LINEA_08_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,3812
2024-01-15,CRUCERO DEL SUR AGRUPACION,LINEA_090_FOR,COLECTIVO,FORMOSA,FORMOSA,612
2024-01-15,CRUCERO DEL SUR AGRUPACION,LINEA_095_FOR,COLECTIVO,FORMOSA,FORMOSA,1181
2024-01-15,COLECTIVEROS UNIDOS S.A.,LINEA_099,COLECTIVO,JN,SD,12501
2024-01-15,AUTOTRANSPORTE CEFERINO S.R.L,LINEA_1,COLECTIVO,CHUBUT,RAWSON,48
2024-01-15,CRUCERO DEL SUR AGRUPACION,LINEA_100_FOR,COLECTIVO,FORMOSA,FORMOSA,1437
2024-01-15,AMERICA TRANSPORTE AUTOMOTOR S.R.L. - AZUL S.A. T.A. - UTE.,LINEA_100_SFE,COLECTIVO,SANTA FE,SN,2298
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_100_SJUAN,COLECTIVO,SAN JUAN,SN,2076
2024-01-15,ERSA URBANO S.A UNION TRANSITORIA,LINEA_101,COLECTIVO,CHACO,SN,2583
2024-01-15,MIRAMAR ESTRELLA U.T.,LINEA_101_CORR,COLECTIVO,CORRIENTES,CORRIENTES,3972
2024-01-15,ROSARIO BUS  S.A,LINEA_101_NEGRA,COLECTIVO,SANTA FE,ROSARIO,5731
2024-01-15,AMERICA TRANSPORTE AUTOMOTOR S.R.L. - AZUL S.A. T.A. - UTE.,LINEA_101_SFE,COLECTIVO,SANTA FE,SN,632
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_101_SJUAN,COLECTIVO,SAN JUAN,SN,1778
2024-01-15,COOPERATIVA DE TRABAJO DE TRANSPORTE SAN FERNANDO LTDA,LINEA_101A,COLECTIVO,CATAMARCA,SN,862
2024-01-15,COOPERATIVA DE TRABAJO DE TRANSPORTE SAN FERNANDO LTDA,LINEA_101C,COLECTIVO,CATAMARCA,SN,420
2024-01-15,COOPERATIVA DE TRABAJO DE TRANSPORTE SAN FERNANDO LTDA,LINEA_102,COLECTIVO,CATAMARCA,SN,2264
2024-01-15,ERSA URBANO SA,LINEA_102_CORR,COLECTIVO,CORRIENTES,CORRIENTES,8803
2024-01-15,MOVI ROSARIO S.A.U,LINEA_102_ROJA,COLECTIVO,SANTA FE,ROSARIO,3340
2024-01-15,AMERICA TRANSPORTE AUTOMOTOR S.R.L. - AZUL S.A. T.A. - UTE.,LINEA_102_SFE,COLECTIVO,SANTA FE,SN,71
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_102_SJUAN,COLECTIVO,SAN JUAN,SN,1631
2024-01-15,ROSARIO BUS  S.A,LINEA_102NEGRA_144NEGRA,COLECTIVO,SANTA FE,ROSARIO,6200
2024-01-15,ROSARIO BUS  S.A,LINEA_103,COLECTIVO,SANTA FE,ROSARIO,20036
2024-01-15,LINEAS G.M. SRL,LINEA_103_CAT,COLECTIVO,CATAMARCA,SN,1141
2024-01-15,ERSA URBANO SA,LINEA_103_CORR,COLECTIVO,CORRIENTES,CORRIENTES,9323
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_103_SJUAN,COLECTIVO,SAN JUAN,SN,1017
2024-01-15,EL NENE SRL,LINEA_104_CAT,COLECTIVO,CATAMARCA,SN,5058
2024-01-15,ATACO NORTE S.A.C.I-NAVARRO HNOS S.R.L-U.T.E,LINEA_104_CHA,COLECTIVO,CHACO,SN,2978
2024-01-15,TRANSPORTE SAN LORENZO S.A UNION TRANSITORIA,LINEA_104_CORR,COLECTIVO,CORRIENTES,CORRIENTES,7022
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_104_SJUAN,COLECTIVO,SAN JUAN,SN,1649
2024-01-15,LINEAS G.M. SRL,LINEA_105_CAT,COLECTIVO,CATAMARCA,SN,1981
2024-01-15,ERSA URBANO SA,LINEA_105_CORR,COLECTIVO,CORRIENTES,CORRIENTES,7995
2024-01-15,MOVI ROSARIO S.A.U,LINEA_106,COLECTIVO,SANTA FE,ROSARIO,4531
2024-01-15,ERSA URBANO S.A UNION TRANSITORIA,LINEA_106,COLECTIVO,CHACO,SN,9002
2024-01-15,LA RUBI SRL,LINEA_106_CAT,COLECTIVO,CATAMARCA,SN,3854
2024-01-15,ERSA URBANO SA,LINEA_106_CORR,COLECTIVO,CORRIENTES,CORRIENTES,6519
2024-01-15,ROSARIO BUS  S.A,LINEA_107,COLECTIVO,SANTA FE,ROSARIO,16271
2024-01-15,ERSA URBANO S.A UNION TRANSITORIA,LINEA_107,COLECTIVO,CHACO,SN,3459
2024-01-15,25 DE AGOSTO SRL,LINEA_108_CAT,COLECTIVO,CATAMARCA,SN,7069
2024-01-15,TRANSPORTE SAN LORENZO S.A UNION TRANSITORIA,LINEA_108_CORR,COLECTIVO,CORRIENTES,CORRIENTES,6528
2024-01-15,COOPERATIVA DE TRABAJO DE TRANSPORTE SAN FERNANDO LTDA,LINEA_109,COLECTIVO,CATAMARCA,SN,1328
2024-01-15,ERSA URBANO SA,LINEA_109_CORR,COLECTIVO,CORRIENTES,CORRIENTES,2248
2024-01-15,COOPERATIVA DE TRABAJO DE TRANSPORTE SAN FERNANDO LTDA,LINEA_109A,COLECTIVO,CATAMARCA,SN,2243
2024-01-15,EMPRESA KOKO S.R.L,LINEA_10_NQN,COLECTIVO,NEUQUÉN,NEUQUEN,498
2024-01-15,COOPERATIVA DE TRABAJO PALBUS 2000 LIMITADA,LINEA_10A_JUJUY,COLECTIVO,JUJUY,SN,9448
2024-01-15,ROSARIO BUS  S.A,LINEA_110,COLECTIVO,SANTA FE,ROSARIO,18360
2024-01-15,ATACO NORTE S.A.C.I-NAVARRO HNOS S.R.L-U.T.E,LINEA_110_CHA,COLECTIVO,CHACO,SN,7269
2024-01-15,MIRAMAR ESTRELLA U.T.,LINEA_110_CORR,COLECTIVO,CORRIENTES,CORRIENTES,7656
2024-01-15,TIRO FEDERAL RESISTENCIA SRL- LA CORDIAL SRL- MICROBUS SRL. U.T.E,LINEA_111,COLECTIVO,CHACO,SN,2460
2024-01-15,MOVI ROSARIO S.A.U,LINEA_112,COLECTIVO,SANTA FE,ROSARIO,10271
2024-01-15,MOVI ROSARIO S.A.U,LINEA_113,COLECTIVO,SANTA FE,ROSARIO,5693
2024-01-15,MOVI ROSARIO S.A.U,LINEA_115,COLECTIVO,SANTA FE,ROSARIO,5575
2024-01-15,MOVI ROSARIO S.A.U,LINEA_115_AEROPUERTO,COLECTIVO,SANTA FE,ROSARIO,3930
2024-01-15,MOVI ROSARIO S.A.U,LINEA_116,COLECTIVO,SANTA FE,ROSARIO,4657
2024-01-15,EXPRESO TIGRE-IGUAZU SA,LINEA_11_NQN,COLECTIVO,NEUQUÉN,NEUQUEN,2048
2024-01-15,EMPR.TRANSP AUTOMOTOR DE PASAJEROS GRAL SAVIO SRL,LINEA_11K_PAL,COLECTIVO,JUJUY,PALPALA,100
2024-01-15,MOVI ROSARIO S.A.U,LINEA_120,COLECTIVO,SANTA FE,ROSARIO,4219
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_120_SJUAN,COLECTIVO,SAN JUAN,SN,2380
2024-01-15,MOVI ROSARIO S.A.U,LINEA_121,COLECTIVO,SANTA FE,ROSARIO,5364
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_121_SJUAN,COLECTIVO,SAN JUAN,SN,3067
2024-01-15,ROSARIO BUS  S.A,LINEA_122,COLECTIVO,SANTA FE,ROSARIO,18980
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_122_SJUAN,COLECTIVO,SAN JUAN,SN,2329
2024-01-15,MOVI ROSARIO S.A.U,LINEA_123,COLECTIVO,SANTA FE,ROSARIO,5144
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_123_SJUAN,COLECTIVO,SAN JUAN,SN,3418
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_124_SJUAN,COLECTIVO,SAN JUAN,SN,1450
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_125_SJUAN,COLECTIVO,SAN JUAN,SN,1885
2024-01-15,ROSARIO BUS  S.A,LINEA_126,COLECTIVO,SANTA FE,ROSARIO,3381
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_126_SJUAN,COLECTIVO,SAN JUAN,SN,3914
2024-01-15,MOVI ROSARIO S.A.U,LINEA_127,COLECTIVO,SANTA FE,ROSARIO,5308
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_127_SJUAN,COLECTIVO,SAN JUAN,SN,122
2024-01-15,ROSARIO BUS  S.A,LINEA_128,COLECTIVO,SANTA FE,ROSARIO,9234
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_128_SJUAN,COLECTIVO,SAN JUAN,SN,693
2024-01-15,MOVI ROSARIO S.A.U,LINEA_129,COLECTIVO,SANTA FE,ROSARIO,5472
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_129_SJUAN,COLECTIVO,SAN JUAN,SN,1659
2024-01-15,EMPRESA KOKO S.R.L,LINEA_12_NQN,COLECTIVO,NEUQUÉN,NEUQUEN,5616
2024-01-15,EMPR.TRANSP AUTOMOTOR DE PASAJEROS GRAL SAVIO SRL,LINEA_12L_PAL,COLECTIVO,JUJUY,PALPALA,556
2024-01-15,EMPRESA DE TRANSPORTE AMANCAY SRL,LINEA_13-22_BRC,COLECTIVO,RÍO NEGRO,SAN CARLOS DE BARILOCHE,7
2024-01-15,ROSARIO BUS  S.A,LINEA_130,COLECTIVO,SANTA FE,ROSARIO,5140
2024-01-15,U.T.E EMPRESA DE TRANSPORTE DE PASAJEROS LA MARINA SA- LA POSITIVA SA,LINEA_130_SJUAN,COLECTIVO,SAN JUAN,SN,803
2024-01-15,MOVI ROSARIO S.A.U,LINEA_131,COLECTIVO,SANTA FE,ROSARIO,5586
2024-01-15,MOVI ROSARIO S.A.U,LINEA_132,COLECTIVO,SANTA FE,ROSARIO,5202
2024-01-15,ROSARIO BUS  S.A,LINEA_133NEGRA_125,COLECTIVO,SANTA FE,ROSARIO,4513
2024-01-15,ROSARIO BUS  S.A,LINEA_133VERDE_125,COLECTIVO,SANTA FE,ROSARIO,3681
2024-01-15,MOVI ROSARIO S.A.U,LINEA_134,COLECTIVO,SANTA FE,ROSARIO,3751
2024-01-15,MOVI ROSARIO S.A.U,LINEA_135,COLECTIVO,SANTA FE,ROSARIO,3291
2024-01-15,ROSARIO BUS  S.A,LINEA_138_139,COLECTIVO,SANTA FE,ROSARIO,7229
2024-01-15,EMPRESA KOKO S.R.L,LINEA_13_NQN,COLECTIVO,NEUQUÉN,NEUQUEN,1913
2024-01-15,ROSARIO BUS  S.A,LINEA_140,COLECTIVO,SANTA FE,ROSARIO,8161
2024-01-15,MOVI ROSARIO S.A.U,LINEA_141,COLECTIVO,SANTA FE,ROSARIO,8185
2024-01-15,TRANSPORTE LIBERTADOR SRL,LINEA_141_SJUAN,COLECTIVO,SAN JUAN,SN,109
2024-01-15,ROSARIO BUS  S.A,LINEA_142,COLECTIVO,SANTA FE,ROSARIO,22977
2024-01-15,TRANSPORTE LIBERTADOR SRL,LINEA_142_SJUAN,COLECTIVO,SAN JUAN,SN,2000
2024-01-15,ROSARIO BUS  S.A,LINEA_143NEGRA_136_137,COLECTIVO,SANTA FE,ROSARIO,6172
2024-01-15,ROSARIO BUS  S.A,LINEA_143ROJA_136_137,COLECTIVO,SANTA FE,ROSARIO,5831
2024-01-15,ROSARIO BUS  S.A,LINEA_145CABIN_9_133,COLECTIVO,SANTA FE,ROSARIO,10924
2024-01-15,ROSARIO BUS  S.A,LINEA_145SOLDINI_133,COLECTIVO,SANTA FE,ROSARIO,4440
2024-01-15,ROSARIO BUS  S.A,LINEA_146,COLECTIVO,SANTA FE,ROSARIO,8937
2024-01-15,EMPRESA KOKO S.R.L,LINEA_14_NQN,COLECTIVO,NEUQUÉN,NEUQUEN,2689
2024-01-15,MOVI ROSARIO S.A.U,LINEA_153,COLECTIVO,SANTA FE,ROSARIO,13853
2024-01-15,EMPRESA KOKO S.R.L,LINEA_15_NQN,COLECTIVO,NEUQUÉN,NEUQUEN,1177
2024-01-15,TRANSPORTE LIBERTADOR SRL,LINEA_160_SJUAN,COLECTIVO,SAN JUAN,SN,1289
2024-01-15,TRANSPORTE LIBERTADOR SRL,LINEA_161_SJUAN,COLECTIVO,SAN JUAN,SN,112
